Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2022-09-21 05:59:55+00:00,1572465630137454595,Cakraax97,"@IniSleman Pie pie tetep tak syukuri min, masih mending harga naik tapi barang ada terus, ga kebayang kan udah harga naik barangnya ghoib macam pas sawit lagi naik🤣","@Inisleman Pie Pie Tetp TetiT Min, Still Mending Price Rise But It Is Staying, Ga Baby Has It Prices GhoiB Like Palm Palm",
2022-09-21 00:11:41+00:00,1572377993926037505,MariatiSalleh,"@emdqa @_rezarazali_ @Joharijamaludi2 Ehh elok je ayam, minyak murah ms PH, harga barang naik melampau ms time korang la ni","@emdqa @_rezarazali_ @joharijamaludi2 ehh good chicken, cheap oil pH, price of goods goes up ms time",
2022-09-20 01:35:01+00:00,1572036577030967297,haf_lida,"@muhdfirzuan Merunggut lah, masa org p tempat dia, habis semua barang naik harga. Tak relex","@muhdfirzuan grabbed, when he was in his place, all the items went up. Irreleased",
2022-09-18 06:11:39+00:00,1571381416759533569,PakDeris1908,Kau semua nak salahkan harga barang naik ..cakap lah nak cari pulus lebih https://t.co/BPBaNgyEje,You all want to blame the price of the goods up .. talk to find more https://t.co/bpbangyeje,"Pahang, Malaysia"
2022-09-17 09:57:33+00:00,1571075881241804800,Media_Selangor,Altimet percaya RS-1 dapat atasi masalah kenaikan harga barang https://t.co/FFpUjHV1US https://t.co/ypaI748JtU,Altimet believes Rs-1 can solve the problem of rising prices https://t.co/ffpujhv1us https://t.co/ypai748jtu,Shah Alam
2022-09-17 02:46:57+00:00,1570967513923723264,Kulinerbocah,"@chanzyeolk @_Dauph1ne_ @03__nakula @Semut2Semut @tolakbigotnkri @007koteka @Uki23 woi,jan nandain akun saya sembarangan,besok jangn di tandain lagi akun saya,lagi mumet harga barang barang naik, jangan dtambah dengan keberisikan gak penting","@chanzyeolk @_dauph1ne_ @03__nakula @ants2semut @tolakbigotnkri @007koteka @uki23 woi, Jan nandain My account is ranked, tomorrow is in my account again, again the price of goods goes up,","Sidoarjo, Indonesia"
2022-09-16 23:07:22+00:00,1570912255335895045,BudimanKayun,"Sebab, apabila barang tdk tersedia maka harga akan cenderung naik.  Pasalnya, kombinasi antara menjaga ketersediaan brg pokok dan BBM merupakan kunci penting untuk menyukseskan kebijakan pemerintah ini.

#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan","The reason is that when the goods are not available then the price tends to rise. In fact, the combination of maintaining the availability of tree and fuel is an important key to constructing this government's policy.

#Iknsejiahanakanindonesia
#Iknpeconomic equality
#It's upgrading the well -being","Konawe Selatan, Sulawesi Tengg"
2022-09-16 11:48:34+00:00,1570741428996939776,senenjayamall,"Mau tetep tampil stylish tanpa panik saat harga bbm naik? 

Thrifting jawabannya!

3 alasan thrifiting masih jadi barang “worth to buy” buat bikin kamu tampil stylish tanpa takut kena KanKer!

A thread.","Want to look stylish without panic when fuel prices go up?

Thrifting the answer!

3 Reasons Thrifiting is still a ""Worth to buy"" item to make you look stylish without fear of cancer!

A thread.",
2022-09-16 10:15:18+00:00,1570717956694495232,Hunnyryne,"Bukan senang ye for me nak menyimpan dalam zaman kenaikan harga barang, kos hidup tinggi dll sebab sedar diri yang kita ni tak kaya, harap makan gaji je. So, kalau tak menyimpan terasa rugi duit tu mengalir entah ke mana.","It's not easy for me to save in the rise in prices of goods, high costs etc because of our self -awareness, please eat salaries. So, if you do not save the loss of money it will flow anywhere.",Kuala Lumpur
2022-09-15 14:21:15+00:00,1570417464013623296,Mohdfaiz13,"@Injang_Nation @Miyrahusna Naik gaji ❌
Naik harga barang ✅","@Injang_nation @miyrahusna pay pay ❌
Rise in price ✅","Shah Alam, Selangor"
2022-09-15 07:57:48+00:00,1570320967091769344,BanawiP,"harga pangan perlu diawasi pemerintah. Ketersediaan barang juga perlu dipastikan. Pasalnya, harga cenderung lebih mudah naik jika barang tidak tersedia.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran","The price of the gain needs to be monitored by the government. The availability of goods also needs to be determined. The reason is that prices tend to rise if the goods are not available.
#Buttan
""
#Subsiditepatsusarked","Sulawesi Tenggara, Indonesia"
2022-09-15 07:52:10+00:00,1570319549052125184,WahyuPra0,"pemerintah perlu mengawasi pergerakan harga pangan dan memastikan ketersediaan pasokan, karena apabila barang tidak tersedia, harga cenderung lebih mudah naik.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran","Governments need to monitor the movement of the bean price and ensure the availability of the passage, because when the goods are not available, prices tend to rise.
#Buttan
""
#Subsiditepatsusarked","Sulawesi Tenggara, Indonesia"
2022-09-15 01:37:38+00:00,1570225295348879364,yunjitaaa,"Sejak bbm naik, ongkir di ecommers mahalnya makin gak karuan. Esp toped, ongkir bisa lebih mahal daripada harga barang, padahal masih area Jawa. Padahal dulu toped gratong nya gede.","Since the BBM goes up, Ongkir in the expensive ecommers has not been consumed. ESP Toped, Ongkir can be more expensive than the price of goods, but it is still a Javanese area. It used to be toped.",
2022-09-13 15:24:26+00:00,1569708589299961858,JosuaNapitupul6,"@Dandhy_Laksono Sepertinya akan sulit juga klo harga BBM turun dlm waktu cepat, utamanya bagi pedagang. Mereka kadung beli barang dgn harga modal pasca BBM naik.","@Dandhy_laksono seems to be difficult as well as the price of fuel goes down in a fast time, the main for the traders. They buy goods at the price of post -fuel capital.","Lampung, Indonesia"
2022-09-13 13:18:40+00:00,1569676939056812033,manniseh,"inflasi ialah kenaikan progresif harga barangan dan perkhidmatan secara umum. Apabila harga naik, bilangan barang yang boleh dibeli oleh seseorang dengan sejumlah tertentu wang semakin berkurangan.","Inflation is a progressive increase in prices of goods and services in general. As the price goes up, the number of items that a person can buy with a certain amount of money is decreasing.","Kota Kinabalau, Sabah"
2022-09-13 12:58:27+00:00,1569671854595649537,pranamukti,Jurus migor nampaknya lagi diterapkan di BBM. Harga naik tapi barang langka. Masyarakat dipaksa menerima harga mahal asal ada barang. Luar biasa..,The migoronic migror seems to be implemented in fuel. Prices go up but rare items. The public is forced to accept the expensive price of the original. Extraordinary..,Jakarta
2022-09-12 05:22:10+00:00,1569194636966776838,benink_,"Jangan Panik harga BBM disesuaikan pemerintah sudah menyiapkan langkah untuk mengatasi daya beli masyarakat di Bali. Pemda membantu biaya transportasi barang pokok di daerah yang mengalami kenaikan lebih 5%

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran https://t.co/VsMZ6gT20X","Do not panic the government's customized BBM price has prepared steps to overcome the buying power of the people in Bali. Pengda helps the cost of the transport of tree goods in the area that has increased by more than 5%

#Buttan
""
#Subsiditepats market https://t.co/vsmz6gt20x","Bali, Indonesia"
2022-09-11 12:40:50+00:00,1568942644512067584,LuckyLudjainat1,"@HambaAllah_411 @NurIda9 Ngerii...
Demo melakukan hal biasa menentang kenaikan harga BBM kok diperlakukan spt barang, itu ortunya yang membeayai sampe gede ngga pernah melukai pak..
Kok begityu tega seperti SAMBO...😪ketenye negara berdemokrasi?
Preet ...rakyat diperas gitu loh..🤪","@HambaAllah_411 @Nurida9 Ceremai ...
The demo is doing the usual thing against the increase in the price of the BBM KOK to be treated like the goods, which is what the point is that it has ever hurt Mr.
Kok Begityu is like a sambo ... 😪The country is democratic?
Preet ... People are squeezed so much..🤪",
2022-09-10 15:35:50+00:00,1568624297895395333,LaS0nrisa,Tadi dibikin melongo sama harga Gas Elpiji 12kg yang skrg tbtb udah naik harga jadi 230rb yang normalnya 125rb. Dan seperti biasa kenaikan harga selalu dibarengi dengan kelangkaan barang bersangkutan🙂,"Earlier, the price of the 12kg elpiji gas was now rising to 230rb of 125rb. And as usual prices rise are always ranked by the relevant goods 🙂","Bali, Indonesia"
2022-09-10 12:13:41+00:00,1568573421797404672,rizal_ambo,"Katanya kenaikan BBM picu harga barang melambung. Kok harga yg difoto ini pada menampik pasca bbm naik? 

Harga di #payakumbuh

Bagaimana di tempat Sanak harga Bahan dapur kayak gini? https://t.co/XWK4IoTyTp","He said the increase in fuel prices of goods rose. Does this photographed price on the post -BBM post rise?

Price at #payakumbuh

How is the place where the price of this kitchen is? https://t.co/xwk4iotytp",payakumbuh
2022-09-10 06:50:10+00:00,1568492005881425920,IkhwanKB,"Harga barang naik katanya, pendapatan terjejas.. yang ramai2 beratur imigresen renew,buat passport nape eh...","The price of goods goes up, he says, the income is affected .. the many are in line with immigration renewal, for passport nape eh ...","Kota Bharu, Kelantan"
2022-09-10 00:48:42+00:00,1568401042639065088,dwiraha00586436,"Apa LBP sedang mabuk kuping budeg, atine kaya Batu item.
Sampaikan bang Nicho Silalahi@ rakyat merintih menangis, Pajak naik, apalagi pajak jual beli tanah, harga barang ganti harga bukan naik, BBM naik 40% lebih, pribumi jd pengangguran dan kuli,
TKA BERJAYA","What LBP is drunk with budeg, atine rich stone items.
Tell Bang Nicho please@ people cry, tax rise, let alone land buying land, non -rising price, BBM goes up 40% more, indigenous and unemployed,
Tka successfully",
2022-09-09 11:14:24+00:00,1568196116361117697,el_chaariry,Diserba segala barang kebutuhan harganya naik karena naiknya harga BBM.. cobalah kita mulai berbalik ke bahan bakar arang.. arang mangan.. arang blonjo.. arang metu pokok Kabeh arang² untuk menghemat pengeluaran 😀,The price of all the prices are rising due to the rise of fuel prices .. let's start turning to charcoal fuel .. charcoal .. charcoal ..,malang
2022-09-09 07:04:10+00:00,1568133143655497729,si_tinggiii,"Harga barang semuanya pada naik, yg turun cuma hujan. 🤧","The price of the goods is all up, which is just raining. 🤧",
2022-09-08 11:45:28+00:00,1567841546229415938,donnyisa,"BBM katanya bukan naik, tapi penyesuaian harga. Pun dengan barang-barang kebutuhan lain yang ikut penyesuaian harga imbas dari penyesuaian harga BBM tersebut. Lantas bagaimana dengan upah para buruh, apakah akan disesuaikan juga?","BBM says it does not go up, but price adjustments. Even with other wrinkles that follow the price adjustment of the BBM price adjustment. Then what about the wages of the laborers, will it be customized too?",
2022-09-08 10:45:06+00:00,1567826356544872449,said_zabri,"Mensiasati nsiknya harga BBM saatnya kita kembali naik kuda sbg kendaraan pribadi dan kerbau jd angkutan barang kereta kuda jd angkutan keluarga, tks pak Jokowi","The price of the BBM price was when we returned to the horse as a private saucepan and a buffalo on a horse transportation of family transport, TKS Pak Jokowi",
2022-09-08 03:47:48+00:00,1567721339246776320,PKSBekasi,"PKS Kabupaten Bekasi Menolak Kenaikan BBM Bersubsidi! Harga barang pada naik, wong cilik makin tercekik #BatalkanKenaikanBBM https://t.co/jAX381HfFz","SME SMEs have rejected the subsidized fuel increase! Price of goods goes up, Wong is choking #butbmm https://t.co/jax381hffz",https://goo.gl/maps/djyX55DqaK
2022-09-07 06:34:07+00:00,1567400803140534272,amelRF,"@txtdrpemerintah Kadang kalau ngebaca berita begini, jadi mikir.
Astaga BBM naik, kitanya kembang kempis karena semua harga barang jg naik. Jebul aliran dana subsidi buat haha hihi orang² ini.","@txtdrPrecommade sometimes when you read this news, so think.
BBM's healing is up, it is a flowering flower because all the prices of goods go up. Subsidiary Fund Flow for Haha lol these people.",indonesia
2022-09-07 03:31:46+00:00,1567354914732675073,kabarterb4ru,"Bukannya mencari solusi dengan menambah lini produk ekspor, presiden maduro malah mencetak uang sebanyak mungkin. Nilai tukar bolivar melorot tajam. Inflasi tak terkendali dan tingkat harga barang naik hingga 1000%.#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#HematCermatBBM","Instead of finding a solution by adding an export product, President Maduro even prints as much money as possible. Bolivar exchange value is sharp. Inflation is unpredictable and the price level of goods rises to 1000%.
""
#Hematcermatbbm","Bandung, Jawa Barat"
2022-09-07 02:35:47+00:00,1567340825285373953,LuandriYeflin,"Tolak kenaikan harga BBM krn menyengsarakan rakyat miskin bertambah.
Tolak kenaikan harga BBM krn berdampak kpd kenaikan harga barang &amp; jasa.
Turunkan harga BBM seblm terjadi masalah besar.
Kelola Pertamina dg baik.","Reject the increase in prices of fuel because the poor people are increasing.
Reject the increase in the price of the fuel because of the appearance of the price increase & amp; services.
Lowering the price of fuel is a big problem.
Pertamina is good.",
2022-09-06 19:31:28+00:00,1567234043128971264,KunSanubari,"Price its all about supply and demand. Dan pada supply ga semata2 krn ketersediaan barang langka jadi harga naik (Literally barang ga ada dipasar like minyak bumi menipis). Melainkan karena ""supply sengaja di hold"", dan demand tinggi, so harga naik.","Price its all about supply and demand. And in supply GA alone because of the availability of rare goods so the price goes up (Literally GA is found on the lightweight oil). Except for ""supply deliberate hold"", and high demand, so prices go up.","Brisbane, Queensland"
2022-09-06 18:14:50+00:00,1567214758486769664,moh_aak,"@beritastenggara @TirtoID Kenaikan BBM sama sekali gak ngaruh karena sebelum BBM di Naik kan semua barang barang udah naik harga melambung jauh sebelum BBM di Naik kan, klo ada yg ngeluh barang mahal karena sebab BBM naik itu otak kadrun namanya  harga BBM masih kalah sama harga rokok","@BerberTenggara @Tirtoid The BBM hike is completely not because before the BBM goes up all the goods have risen to the point before the fuel is up, but there is a lot of expensive things because the BBM goes up the brain's brain name is still losing the price of the price cigarette",205 NKRI harga Mati
2022-09-06 02:23:47+00:00,1566975416858214402,adisasoedarso,Ilang barang + sisa dikit = harga naik 🥹,Missing goods + waste = Price goes up 🥹,nomaden
2022-09-06 00:04:27+00:00,1566940355781881858,FretsJoung,"Yang kami takutkan bukan soal harga minyak yang NAIK tapi yang kami pikirkan kalau BBM menjadi barang LANGKA sehingga kendaraan kami beralih fungsi menjadi barang antik atau sebagai barang hiasan. 

 Semuanya karena Keadilan Bagi seluruh Rakyat Indonesia, Menolak Lupa Kawan.","What we fear is not about rising oil prices but what we think is that BBM becomes a rare item so that our vehicle turns to the function of an antique or a decorative item.

 All because of justice for all Indonesians, rejecting friends.","Nusa Tenggara Timur, Indonesia"
