Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
2022-06-24 02:37:26+00:00,HishamSohor,look order mandate people certain effect pak lah resigns staying burden debt mdb mahyiadin tebuk roof covid case high investor running finding country ismail sabri price good rise effect reality,,0.358095238,0.57047619,Positive
2022-06-24 02:57:54+00:00,avid_gunner,messenger malaysia today another household dropped b later food price year old male respondent hour work weekday dignity pay rmk weekday public holiday respondent work delivery ampm,"Petaling Jaya, Selangor",0.025000000,0.091666667,Positive
2022-06-24 03:00:22+00:00,iamfuzy,continues feel hungry new rain stop,"Kuala Lumpur, Malaysia",0.136363636,0.454545455,Positive
2022-06-24 03:02:53+00:00,dalielladeana,breakfast nd time cool hungry,Malaysia,0.350000000,0.65,Positive
2022-06-24 04:07:56+00:00,jimmypuah,surprised people complain living hardship highend deck price rise government make direct decision x continues price chicken ceiling chicken egg eliminates cooking oil sub,Johor Bahru,-0.250000000,0.8,Negative
2022-06-24 04:11:50+00:00,jimmypuah,believe leader government aware subsidy ceiling price eliminated price rise sharply invite people anger government continue something wrong,Johor Bahru,-0.268750000,0.525,Negative
2022-06-24 04:21:40+00:00,nvhsnddn,let eat lunch think hungry,"Balikpapan, Kalimantan Timur",0.000000000,0,Negative
2022-06-24 04:35:46+00:00,nuddhera,also xtau feeling impressed increase price wet good never market perhaps,Malaysia,0.533333333,0.666666667,Positive
2022-06-24 04:42:18+00:00,lollipopcandyz,think country problem first good haaaa,"Petaling Jaya, Selangor",0.475000000,0.466666667,Positive
2022-06-24 04:57:25+00:00,stevogen,hmm wan carry come hk see sey na monaco dey hungry haha carry,"Kowloon City District, Hong Kong",0.000000000,0.225,Negative
2022-06-24 05:11:03+00:00,faezahana,done assessment region manager hour long hungry cold,Kuala Lumpur City,-0.325000000,0.7,Negative
2022-06-24 05:39:47+00:00,del4nz,rasululloh rich poor rich apostle stomach hungry poorly counted apostle two healthy sheep poorly counted eating x rich sacrificial g afford,alakpaul,0.060714286,0.65,Positive
2022-06-24 05:52:51+00:00,nibuikahbui,know difference men woman men think woman want touched worried men think woman want touch,"Chiang Mai, Thailand",0.000000000,0,Negative
2022-06-24 06:30:18+00:00,kong_abda,ape always hungry,"Batam, Indonesia",0.000000000,0,Negative
2022-06-24 08:12:33+00:00,pranamukti,translated think bought subway hungry fergusos fault hope ga,Jakarta,0.000000000,0,Negative
2022-06-24 09:43:17+00:00,elzalyff,learn pain resistant hunger,Mont Kiara W.Persekutuan,0.000000000,0,Negative
2022-06-24 10:25:38+00:00,Mear_Biaggi,dh table lying starvation hahahaha,Kuala Lumpur | Kota Bharu,0.200000000,0.5,Positive
2022-06-24 10:53:49+00:00,sharkawiahmad,today crazy hungry,Kuala Lumpur Federal Territory,-0.600000000,0.9,Negative
2022-06-24 10:56:04+00:00,MayaSafitri_08,another hungry friday yes,"Johor Bahru, Johor",0.000000000,0,Negative
2022-06-24 10:58:44+00:00,vracie,hungry everytime,"Monceaux-sur-Dordogne, France",0.000000000,0,Negative
2022-06-24 12:15:37+00:00,rizqipurnamaku,case mom move ucils follow tahlil mom move ucils prosper reconcile mushola mom busy kitchen asks ucils help prepare food shared inshaallah tuits memory adult ucils later,on eARTh,0.066666667,0.2,Positive
2022-06-24 12:23:05+00:00,kiddiepax,today day starvation lunch granola waiting pm dinner minute walk home minute car long time ago house continues lick box ready eat food crazy,,-0.150000000,0.6,Negative
2022-06-24 12:48:30+00:00,putrie_simbolon,really want break hunger tiredness rest training anxious,Medan,-0.025000000,0.6,Negative
2022-06-24 13:02:04+00:00,yoju_id,fact sleep time affect hormone regulate hunger appetite,Bandung,0.000000000,0,Negative
2022-06-24 13:32:51+00:00,shasha_jamal,actually supply food enough blame government cheating supplier distributor deceives stock saying price good many party supporter insulting government,Selangor,0.040000000,0.54,Positive
2022-06-24 14:05:38+00:00,Otongs,eat awkward breakfast goat policy hungry jg yuda goat skewer unique cut meat satay wrapped fat fat covered seed,"Bandung, Indonesia",-0.112500000,1,Negative
2022-06-24 14:05:53+00:00,MetMetfarani,ha ha ha buzzerrp dead waiting two direction one opponent another one employer employer house ready killed want get hungry buzzer basic dongok,,-0.050000000,0.25625,Negative
2022-06-24 14:18:04+00:00,FalahFashih,bring rice padang also passing anticipation pa watch,"Cirebon, Jawa Barat",0.000000000,0,Negative
2022-06-24 14:25:52+00:00,hadap_kanan,bos gada intends get rest break buy ciki ciki deh minimal noh kasian om gun sitting floor hungry said om alex white shirt phone back afraid could enter house,"Jambi, Indonesia",-0.175000000,0.375,Negative
2022-06-24 14:39:08+00:00,BicaraKrypto,price good controlled level price good inflation rose sudden situation gold standard replaced fiat,,0.400000000,0.53,Positive
2022-06-24 14:44:08+00:00,HishamSohor,common practice every government responsible comfort convenience progress people high price good act identify relate source way supply eliminating power middleman cartel,,0.190000000,0.5475,Positive
2022-06-24 17:55:50+00:00,Soumitradey112,silchar facing worst flood decade r facing shortage food drinking water electricity hr city r fully submerged water ampstill got medium coverage,"Silchar, India",-1.000000000,1,Negative
2022-06-24 18:35:08+00:00,lloydmarby,making sure voice heard letting others know stand truth worried country countryman may better yr may voted new president regret voter n,Republic of the Philippines,0.378787879,0.614478114,Positive
2022-06-24 19:28:43+00:00,syirasuman,cry watching movie hungry,Malaysia,0.000000000,0,Negative
2022-06-24 20:09:34+00:00,kb_1116,fan worried affect performance hong kong billboard placement appreciate could fix problem soon possible,Hong Kong,0.000000000,1,Positive
2022-06-24 20:34:38+00:00,juna_inthemood,woke today took bath felt hungry know saturday guy huhu,"National Capital Region, Repub",0.000000000,0,Negative
2022-06-24 22:00:28+00:00,Siitinah1,world unfair god created hereafter morning dawn saw starvation hungry little boy oh god ungrateful without shame posted food photo sosmed,,-0.343750000,0.75,Negative
2022-06-24 23:23:09+00:00,mrGojes,last night salary morning office noisy job price rising poor ability,,-0.200000000,0.333333333,Negative
2022-06-25 00:58:20+00:00,Otterhunter1,youngest sister arriving today complaining hungry morning flight lol today long umm welcome back week start pulling imaginary hair know,"Makati City, National Capital ",0.387500000,0.5,Positive
2022-06-25 01:18:06+00:00,jazeemom,yup worried besides plenty contraceptive look know abstinence,"West Palm Beach, FL",0.000000000,0,Negative
2022-06-25 01:35:37+00:00,apmsepang,price service price aircond service car service cleaning service consultant service etc service,"Sepang, Selangor",0.000000000,0,Negative
2022-06-25 02:22:00+00:00,chicollette_,decision going pm crayyyyyzyyyyy fun last night drink guiness ja x also hangover xda dizzy hungry x dinner,"Kota Kinabalu, Sabah, Malaysia",0.150000000,0.133333333,Positive
2022-06-25 03:01:01+00:00,m_arifangga,teen know want try yes soto kadipuro specialty original kadipuro soto shop village chicken non concentrated brown brown sauce feeling savory fresh imagine hungry,,0.018750000,0.55,Positive
2022-06-25 03:17:47+00:00,arini2411,hungry right time,Surakarta - Central Java,0.285714286,0.535714286,Positive
2022-06-25 03:47:07+00:00,nabilariduan,active water fryer biler time lazy want taste hungry want order eat plan buy bread maker lol afraid spirit without,Negeri Sembilan,-0.045833333,0.8,Negative
2022-06-25 04:18:44+00:00,klnirav,maharashtra political twist n turn political tsunami two person politics could worried similar situation arise within party started making noise two person pawar saheb mamta didi sleeping part party,Kuala Lumpur [MALAYSIA],0.000000000,0.2,Negative
2022-06-25 04:19:01+00:00,arista_lg,stressed hungry terusss,Indonesia,0.000000000,0,Negative
2022-06-25 04:22:12+00:00,Deydic92,lot full see keep hungry knee hungry anep day since see sy kid sitting house sit dizziness able get away mom,,0.425000000,0.5875,Positive
2022-06-25 04:39:31+00:00,n_nuraqilah,enter hunger teacher room keep eating slice cake,,0.000000000,0,Negative
2022-06-25 04:48:11+00:00,adek_farid,many thing write recovery process feel free rise price good patience sat,Malaysia,0.533333333,0.633333333,Positive
2022-06-25 05:10:00+00:00,DoubleB1225,table wearing orange tshirt look hungry lol,"Bangkok, Thailand",0.800000000,0.7,Positive
2022-06-25 07:27:06+00:00,brtnyjnplr,hungry ferson,likod ng bakery,0.000000000,0,Negative
2022-06-25 07:28:56+00:00,babyshima64,indeed hungry plus want tired,Planet Marikh,-0.400000000,0.7,Negative
2022-06-25 07:44:32+00:00,eshasw,lesson dining area hungry state,Indonesia,0.000000000,0,Negative
2022-06-25 08:43:49+00:00,edorasha_,life eat always feel hungry,"From الله, For الله, To الله. ",0.000000000,0,Negative
2022-06-25 09:54:08+00:00,ketotbae,hungry dough hm,WMKK (KUL) - WMKJ (JHB),0.000000000,0,Negative
2022-06-25 10:24:08+00:00,surishanza,price good trs content small well bnran,"South Borneo, Indonesia",0.225000000,0.5,Positive
2022-06-25 10:42:49+00:00,cheucensantuy,gst protest price good time,,0.700000000,0.6,Positive
2022-06-25 11:34:10+00:00,mery_rina,gratitude example hungry yes eat sleepy sleep gu baha,Temanggung,0.000000000,0,Negative
2022-06-25 11:55:25+00:00,roselleharujc,gave comment heart calmly possible gave comment noticed word video got confused went comment noticed coughing clicked sound suddenly felt worried,あなたの心の中で永遠に & (PH) 🇵🇭,0.000000000,0.65,Positive
2022-06-25 12:28:47+00:00,MisbahWiyono,book read practiced inshaa allah hungry disappeared,"Rangkasbitung, Indonesia",0.000000000,0,Negative
2022-06-25 12:31:09+00:00,zezaai,rest well skip meal oki love choi bomin,,0.500000000,0.6,Positive
2022-06-25 13:16:20+00:00,NMkoko,see serious wil tell something free problem sg better worried become respective sg president,,0.141666667,0.516666667,Positive
2022-06-25 14:57:37+00:00,avineshW90,balachandran get win super league debut sarawak united better side second half hunger every one run movement attack impressed boris kok immense tonight,Bandar Puncak Alam,0.352380952,0.533333333,Positive
2022-06-25 15:25:19+00:00,ayuma_morie,worried husb old dia punya hipertensi yg kita taunya karena ada stroke attack hipertension med kondisi wlhiv stronger everytime got sick worried really wish bodor husb back sembuh lincah lg ya mblot,,-0.103571429,0.314285714,Negative
2022-06-25 15:27:22+00:00,HishamSohor,care roof roof mandate people responsibility borne government reality know chicken survey find profit identify mastermind chicken industry overcome,,-0.600000000,0.95,Negative
2022-06-25 15:51:23+00:00,tomifragile,swear sincerely ask food kulkas please say kilo egg stay gapapas seed ask people live egg price please say let buy,,0.318181818,0.5,Positive
2022-06-25 17:34:35+00:00,bhanu_bongkar13,hungry backbone vomit,,0.000000000,0,Negative
2022-06-25 21:45:11+00:00,racol19,hungry party peep fried bulalo evangelista,Philippines,0.000000000,0,Negative
2022-06-25 22:13:52+00:00,SMujsin,hungry hungry get early morning afraid low blood relapse shower morning,Tgaalek Jatim,-0.166666667,0.5,Negative
2022-06-25 22:35:09+00:00,izaninashtasya,apeniiii morning hungry last night tomorrow,Malaysia,0.000000000,0.066666667,Negative
2022-06-26 00:43:09+00:00,penguinpr1nce,randomly hungry hour eja cook fried rice hehehheehhe,Kuala Lumpur Federal Territory,-0.500000000,0.5,Negative
2022-06-26 01:18:25+00:00,DumanGonsu,let study stomach tie buy rope store continue tie,"Sabah, Malaysia",0.000000000,0,Negative
2022-06-26 01:30:22+00:00,HishamSohor,one tactic used service hypocritical price good rising silence support silence government cancel suddenly thanks people thank people waiting situation july sure,,0.466666667,0.562962963,Positive
2022-06-26 01:40:37+00:00,TaufikDamas,morning want buy vilola flower friend hungry choose buy food please send love poem,,0.500000000,0.6,Positive
2022-06-26 01:58:29+00:00,nurfadilahhaha,rarely felt hungry nausea mg ondansenton assistant assistant mg head often feel heavydizzy blue panadol assistant consuming folavit vitamin mgxshari docker food doctor,"Kota Surabaya, Jawa Timur",0.150000000,0.5,Positive
2022-06-26 02:52:55+00:00,epat86_,hungry pisuh euy year old breakfast way,"Tasikmalaya, Jawa Barat",0.100000000,0.2,Positive
2022-06-26 03:32:11+00:00,NoriMaruKun89,friend hungry time,"Bandar Seremban, Negri Sembila",0.000000000,0,Negative
2022-06-26 03:54:51+00:00,amIkhenz,wan na know love read first word hungry tapir,"Tangerang, Indonesia",0.183333333,0.361111111,Positive
2022-06-26 03:54:51+00:00,amIkhenz,want know love read first word hungry tapir,"Tangerang, Indonesia",0.375000000,0.466666667,Positive
2022-06-26 04:04:37+00:00,ChandraSiliton2,stop high calorie intake sugar fatty eating etc substitution low calorie food tasty full eat high calorie get hungry faster,Jakarta Capital Region,0.094000000,0.466,Positive
2022-06-26 05:08:08+00:00,ariffasyraf1,wanting make people demo least argue praise minister price good praise,"Kuala Lumpur City, Kuala Lumpur Federal Territory",0.200000000,0.5,Positive
2022-06-26 06:27:51+00:00,dettol_sprayz,want wake lazy enjoying geley sleeping evening game plan stomach hungry,Dettol Manufacturing Factory,-0.050000000,0.666666667,Negative
2022-06-26 07:59:00+00:00,IndahJinkii,hungry directly,kendari,0.100000000,0.4,Positive
2022-06-26 08:00:48+00:00,rafzantomomi,always buy kitchen item feel price good rising uwu,Kuala Lumpur,0.700000000,0.6,Positive
2022-06-26 08:17:25+00:00,Julay_87_,well rise price good please note,"DKI Jakarta, Indonesia",0.700000000,0.6,Positive
2022-06-26 08:20:39+00:00,richandwiputra,know worried believe better,,0.500000000,0.5,Positive
2022-06-26 08:42:03+00:00,masben69,many dream sleepy fear hungry healthy healthy sodare pontianak,indonesia,0.500000000,0.5,Positive
2022-06-26 09:56:34+00:00,gifthubdotco,know struggle small business stay spirit especially thing gone every day people buy something believe effort prayer last new tawaqal,"Ampang, Wilayah Persekutuan Ku",-0.028409091,0.48030303,Negative
2022-06-26 10:42:14+00:00,jimmypuah,morning continued work helping people indah rainbow flat donation b family clearly affected rising price good hope help ease burden life party always people,Johor Bahru,0.258333333,0.369444444,Positive
2022-06-26 11:15:40+00:00,edholdr,healthy food expensive caliphate,"Jakarta Selatan, DKI Jakarta",0.000000000,0.6,Positive
2022-06-26 11:35:57+00:00,AbiiiLim,ako lng ba etong seventeen world tour seoul speechless laughing cry worried knowing strip show going seventeen live tapos lahat eto nakikita dn ng groupsartist,Head in the Clouds,0.136363636,0.5,Positive
2022-06-26 11:41:30+00:00,Skeperism,biggest problem sweet food canned coffee day sometimes coffee replacement zero sugar coldbrew expensive,Sundaland,-0.075000000,0.675,Negative
2022-06-26 12:13:14+00:00,PSH_Philippines,often made donation several charity since making th inductee korea food hungry international kfhi philanthropy club,Philippines,0.000000000,0,Negative
